idAirTable,direccion,fechaDeCarga,barrio,ciudad,cpc,zona,calle,altura,tipo,superficie,piso,dormitorios,categoria,precioUS,latitud,longitud
rec82KdwHlRW5x6i5,"bv. chacabuco 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,bv. chacabuco,600,EDIFICIO DE DEPARTAMENTOS,43.00,4,1,ESTANDAR,57000,-31.42440430,-64.18276050
rech9f3OWUhe82z7T,"24 de Septiembre 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,24 de Septiembre,1170,EDIFICIO DE DEPARTAMENTOS,46.32,4,1,ESTANDAR,57000,-31.41422720,-64.16726890
recbbVMCfSqn1CL6L,"Bv. Illia  600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/7/2023,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Bv. Illia ,600,EDIFICIO DE DEPARTAMENTOS,47.32,3,1,ESTANDAR,57000,-31.42320100,-64.17785620
rec6zeSEiPoVgawY5,"Fructuoso Rivera 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,150,EDIFICIO DE DEPARTAMENTOS,48.97,1,1,ESTANDAR,57000,-31.42575030,-64.19093040
recLUOvb5i2YB9Krj,"Bv Pte. Umberto Arturo Illia 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Bv Pte. Umberto Arturo Illia,625,EDIFICIO DE DEPARTAMENTOS,50.62,5,1,ESTANDAR,57000,-31.42347340,-64.17697060
recuOHMbZyJN4s5tM,"Buenos Aires 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,1159,EDIFICIO DE DEPARTAMENTOS,79.32,1,2,ESTANDAR,57000,-31.43010970,-64.18867570
recsHlRIjS25ldxDI,"Av Velez Sarsfield 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,764,EDIFICIO DE DEPARTAMENTOS,40.66,9,1,ESTANDAR,57500,-31.42472590,-64.19088850
recK3eABjKsITf0Fm,"Chacabuco 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/6/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Chacabuco,635,EDIFICIO DE DEPARTAMENTOS,43.32,11,1,ESTANDAR,57500,-31.42553410,-64.18332620
recLrJhCWp8mjdAcZ,"San Lorenzo 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,San Lorenzo,343,EDIFICIO DE DEPARTAMENTOS,44.65,7,1,ESTANDAR,57500,-31.42479500,-64.18165750
recjcdnzaweLxSMTU,"avellaneda 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Cofico,Ciudad de Cordoba,Centroamérica,Central,avellaneda,1352,EDIFICIO DE DEPARTAMENTOS,67.31,2,2,ESTANDAR,57500,-31.39841180,-64.18958980
recVHOyFOmvQCiUyf,"CATAMARCA 1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/6/2023,General Paz,Ciudad de Cordoba,Pueyrredon,Este,CATAMARCA,1000,EDIFICIO DE DEPARTAMENTOS,36.00,2,1,ESTANDAR,58000,-31.41284030,-64.17042020
recYOhEQKF2XjrDkC,"BV. ILLIA  400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,BV. ILLIA ,400,EDIFICIO DE DEPARTAMENTOS,38.66,5,1,ESTANDAR,58000,-31.42252820,-64.18076390
receMKFxhoDE2nKCt,"Ovidio Lagos 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/12/2023,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Ovidio Lagos,262,EDIFICIO DE DEPARTAMENTOS,40.99,4,1,ESTANDAR,58000,-31.41417000,-64.17231340
reclFi3A6qa0nFQdW,"Bv Illia 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,396,EDIFICIO DE DEPARTAMENTOS,41.99,11,1,ESTANDAR,58000,-31.42252820,-64.18076390
recJevC3GHMlrsGEV,"uis agote  1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",8/4/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,uis agote ,1833,EDIFICIO DE DEPARTAMENTOS,43.32,3,1,PREMIUM,58000,-31.42670580,-64.21403190
reclaSnNhobNadbem,"Fructuoso Rivera 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,150,EDIFICIO DE DEPARTAMENTOS,43.98,2,1,ESTANDAR,58000,-31.42575030,-64.19093040
recffRpLicY7hv7jF,"Buenos Aires 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,889,EDIFICIO DE DEPARTAMENTOS,45.66,1,1,ESTANDAR,58000,-31.42772670,-64.18733220
recABq8OYy2KrMGbH,"Fructuoso Rivera 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,150,EDIFICIO DE DEPARTAMENTOS,48.97,2,1,ESTANDAR,58000,-31.42575030,-64.19093040
recGCsFGYiLz6k7TJ,"Luis Agote 1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,Luis Agote,1804,COMPLEJO CERRADO,60.14,2,1,PREMIUM,58000,-31.42670580,-64.21403190
rec1Ms0SQUDEdODp6,"Bv. Chacabuco 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv. Chacabuco,669,FORMA PARTE DE UN PH ,79.00,1,2 y 1/2,ESTANDAR,58000,-31.42553410,-64.18332620
recT9VZJOWPldiuwv,"Dr. Francisco Muñiz 800 Rio Cuarto, Provincia de Córdoba, Argentina",1/4/2018,Banda Norte,Rio Cuarto,,,Dr. Francisco Muñiz,800,EDIFICIO DE DEPARTAMENTOS,48.66,8,1,ESTANDAR,58200,-33.11175300,-64.32800900
recCDi7tkBm84R9no,"Bv San Juan 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Observatorio,Ciudad de Cordoba,Mercado Central,Central,Bv San Juan,879,EDIFICIO DE DEPARTAMENTOS,43.65,7,1,ESTANDAR,59000,-31.41752390,-64.19779780
recsGFeW8uURMvAeV,"27 de Abril 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Alberdi,Ciudad de Cordoba,Mercado Central,Central,27 de Abril,1188,EDIFICIO DE DEPARTAMENTOS,61.60,6,2,ESTANDAR,59000,-31.41223430,-64.20057800
recrMsBGxRl2ZbTFm,"Bv. Chacabuco 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv. Chacabuco,653,EDIFICIO DE DEPARTAMENTOS,94.00,1,3,ESTANDAR,59000,-31.42553410,-64.18332620
reciyDvtJm8IoNWTb,"Bv Illia 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,451,EDIFICIO DE DEPARTAMENTOS,35.00,14,1,ESTANDAR,59500,-31.42292910,-64.17929520
recUiA8TMNTaEABqM,"Fructuoso Rivera 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,150,EDIFICIO DE DEPARTAMENTOS,41.65,3,1,ESTANDAR,59500,-31.42575030,-64.19093040
recu5lGb97MtzDNmX,"Justo Jose Urquiza 1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Cofico,Ciudad de Cordoba,Centroamérica,Central,Justo Jose Urquiza,1480,EDIFICIO DE DEPARTAMENTOS,63.30,5,1 y 1/2,ESTANDAR,59500,-31.39746350,-64.18794550
recpuLin0NHoQYj5q,"Lima 1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,987,EDIFICIO DE DEPARTAMENTOS,47.32,6,1,ESTANDAR,59900,-31.41351560,-64.16988170
recs93nQk8GXuZVYB,"Bv Illia 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,362,EDIFICIO DE DEPARTAMENTOS,40.00,5,1,PREMIUM,60000,-31.42252820,-64.18076390
recTjhI9nidiI3J6a,"Balcarce 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Balcarce,451,EDIFICIO DE DEPARTAMENTOS,41.65,1,1,ESTANDAR,60000,-31.42456020,-64.17869810
recAda9zze0LQzxNG,"Av Velez Sarsfield 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,762,EDIFICIO DE DEPARTAMENTOS,41.99,2,1,ESTANDAR,60000,-31.42472590,-64.19088850
rec9EZ51ZvWR1wt8S,"Luis Agote 1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,Luis Agote,1833,EDIFICIO DE DEPARTAMENTOS,42.32,2,1,PREMIUM,60000,-31.42670580,-64.21403190
recPqtzSR70tilERp,"Luis Agote 1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/8/2022,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,Luis Agote,1833,EDIFICIO DE DEPARTAMENTOS,42.32,1,1,PREMIUM,60000,-31.42670580,-64.21403190
recZXB4K7CnWbUysd,"Buenos Aires 1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,1500,EDIFICIO DE DEPARTAMENTOS,42.80,PLANTA BAJA,1,ESTANDAR,60000,-31.43325050,-64.18983970
recfJ2qP0z7PXIbGo,"Buenos Aires  1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires ,1490,EDIFICIO DE DEPARTAMENTOS,44.12,1,1,ESTANDAR,60000,-31.43325050,-64.18983970
recZYFvhDTdVLRNXB,"Fructuoso Rivera 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,69,EDIFICIO DE DEPARTAMENTOS,44.13,9,1,ESTANDAR,60000,-31.42626270,-64.18988250
recYqDRvb2Rw5A8fm,"Bv Peron  1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Crisol Norte,Ciudad de Cordoba,Empalme,Este,Bv Peron ,1150,COMPLEJO CERRADO,56.65,8,1,ESTANDAR,60000,-31.42505090,-64.16906020
recFWTcLPsj97ogsB,"Rondeau 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Rondeau,232,EDIFICIO DE DEPARTAMENTOS,57.98,7,1,PREMIUM,60000,-31.42327610,-64.18278420
recCyUd0wk6rZV5jL,"Transito Caceres de Allende 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Transito Caceres de Allende,430,EDIFICIO DE DEPARTAMENTOS,43.99,2,1,ESTANDAR,60500,-31.42483900,-64.17737800
recM3huI7z8WTN2bS,"Buenos Aires 1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,1490,EDIFICIO DE DEPARTAMENTOS,42.41,2,1,ESTANDAR,60600,-31.43325050,-64.18983970
recxOwxx7axLw4qke,"Finlay 124 200 Villa Carlos Paz, Provincia de Córdoba, Argentina",12/7/2023,Centro,Villa Carlos Paz,,,Finlay 124,126,EDIFICIO DE DEPARTAMENTOS,33.00,3,1,ESTANDAR,61000,-31.42403580,-64.49919030
recFWpsMBkMq1FKoV,"Av Velez Sarsfield 1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,1050,COMPLEJO CERRADO,40.33,20 o superior,1,ESTANDAR,61000,-31.42783660,-64.19212120
recekNYfMCNLvjUNd,"SOL DE MAYO 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Los Naranjos,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO,1366,EDIFICIO DE DEPARTAMENTOS,42.66,1,1,PREMIUM,61000,-31.42718800,-64.21333570
recvynJy8Ts8zRRlD,"Peredo 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Peredo,173,EDIFICIO DE DEPARTAMENTOS,45.64,3,1,ESTANDAR,61000,-31.42858550,-64.18485240
rec51ArpEnSfz4EQJ,"Obispo Salguero 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Salguero,479,EDIFICIO DE DEPARTAMENTOS,48.30,9,1,ESTANDAR,61000,-31.42370700,-64.18148400
recSZoplW9JpRwPCh,"Buenos Aires 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,560,EDIFICIO DE DEPARTAMENTOS,50.00,3,2,ESTANDAR,61000,-31.42341920,-64.18586000
recGYcOftUH7QfR5y,"Sucre  1600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/12/2023,Cofico,Ciudad de Cordoba,Centroamérica,Central,Sucre ,1540,EDIFICIO DE DEPARTAMENTOS,58.66,1,2,ESTANDAR,61000,-31.39824730,-64.18219040
recnQAuxuW9cwA7aI,"Dr. Francisco Muñiz 800 Rio Cuarto, Provincia de Córdoba, Argentina",1/4/2019,Banda Norte,Rio Cuarto,,,Dr. Francisco Muñiz,800,EDIFICIO DE DEPARTAMENTOS,48.66,11,1,ESTANDAR,61292,-33.11175300,-64.32800900
recaQBspgIj0aGQWm,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,46.12,3,1,PREMIUM,61500,-31.42718800,-64.21333570
recZdIOhv5Mz7gF9b,"Av Estrada 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Av Estrada,199,EDIFICIO DE DEPARTAMENTOS,50.66,2,2,ESTANDAR,61500,-31.42845220,-64.18563420
recl6HxmGBFkAvcHm,"Av Velez Sarsfield 1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,1802,EDIFICIO DE DEPARTAMENTOS,66.32,1,2,ESTANDAR,61500,-31.43636070,-64.19545710
recaVlgpy5PNhNhBF,"Lima 1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1000,EDIFICIO DE DEPARTAMENTOS,38.66,7,1,ESTANDAR,62000,-31.41351560,-64.16988170
recr0teKvL6FumrfE,"Buenos Aires 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,891,EDIFICIO DE DEPARTAMENTOS,40.00,3,1,ESTANDAR,62000,-31.42772670,-64.18733220
recsJW4lZo8OfxZPL,"Balcarce 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Balcarce,451,EDIFICIO DE DEPARTAMENTOS,41.65,1,1,ESTANDAR,62000,-31.42456020,-64.17869810
reckGCxznMBQRGaJe,"Fructuoso Rivera 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,150,EDIFICIO DE DEPARTAMENTOS,42.64,6,1,ESTANDAR,62000,-31.42575030,-64.19093040
recEpbz6J9pNK8en7,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,42.72,3,1,PREMIUM,62000,-31.42718800,-64.21333570
recikNQu28oeRC09a,"Rondeau 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/12/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Rondeau,548,EDIFICIO DE DEPARTAMENTOS,43.30,13,1,ESTANDAR,62000,-31.42457680,-64.17870390
recSN8GpeG0MYEGG6,"Buenos Aires 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",2/2/2022,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,891,EDIFICIO DE DEPARTAMENTOS,43.66,6,1,ESTANDAR,62000,-31.42772670,-64.18733220
recLsNfrWNG7EmZ5a,"Chacabuco 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",8/3/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Chacabuco,660,EDIFICIO DE DEPARTAMENTOS,44.65,8,1,ESTANDAR,62000,-31.42553410,-64.18332620
recJmnYelrgxJGrVI,"Av Velez Sarsfield 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,1390,EDIFICIO DE DEPARTAMENTOS,46.00,3,1,ESTANDAR,62000,-31.43156440,-64.19377040
reckw84W2vw9M0hI4,"La Plata 100 La Falda, Provincia de Córdoba, Argentina",1/4/2020,Centro,La Falda,,,La Plata,58,EDIFICIO DE DEPARTAMENTOS,55.38,1,1 y 1/2,PREMIUM,62000,-31.09179470,-64.48154090
recJ1d0Ijaws6B2DA,"Autopista Cordoba Carlos Paz  100 Malagueño, Provincia de Córdoba, Argentina",1/4/2020,crear barrio,Malagueño,,,Autopista Cordoba Carlos Paz ,20,COMPLEJO CERRADO,59.98,3,1,PREMIUM,62000,-31.41911960,-64.44874990
recSKDjdoAjzHTbuD,"Güemes 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/7/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Güemes,600,EDIFICIO DE DEPARTAMENTOS,62.40,3,2,ESTANDAR,62000,-31.41275970,-64.16081850
recmzpJr3m9Jn3Pzt,"9 de julio 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alberdi,Ciudad de Cordoba,Mercado Central,Central,9 de julio,832,EDIFICIO DE DEPARTAMENTOS,75.32,6,3,ESTANDAR,62000,-31.41115640,-64.19582070
recXWdGs6RGswo1QF,"Av Velez Sarsfield 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,762,EDIFICIO DE DEPARTAMENTOS,42.59,6,1,ESTANDAR,62200,-31.42472590,-64.19088850
rec5J1kRual73lSsj,"Hipolito Yrigoyen 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Hipolito Yrigoyen,413,EDIFICIO DE DEPARTAMENTOS,42.00,1,1,ESTANDAR,62500,-31.42682360,-64.18584350
rec4sqYax0jYELKoZ,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,42.72,2,1,PREMIUM,62500,-31.42718800,-64.21333570
rece8kXEsHzGmiZxr,"Santa Rosa 0 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Santa Rosa,0,EDIFICIO DE DEPARTAMENTOS,47.00,7,1,ESTANDAR,62500,-31.41240390,-64.18262280
recMJBWeI4D85MG8o,"Ovidio Lagos 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Ovidio Lagos,394,EDIFICIO DE DEPARTAMENTOS,47.32,2,1,ESTANDAR,62500,-31.41320200,-64.17271930
rec5CyfTyGxlHIQ11,"JOREGE LUIS BORGES 400 La Calera, Provincia de Córdoba, Argentina",9/7/2023,Altos de La Calera,La Calera,,,JOREGE LUIS BORGES,400,EDIFICIO DE DEPARTAMENTOS,59.31,1,2,ESTANDAR,62500,-31.36197960,-64.34008920
reccaiffaUisp0Lli,"Bv Chacabuco 1300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Chacabuco,1240,EDIFICIO DE DEPARTAMENTOS,42.00,5,1,ESTANDAR,62900,-31.43219740,-64.18646810
reckWTKFg7zeJ6bBg,"FRUCTUOSO RIVERA 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/7/2024,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,FRUCTUOSO RIVERA,200,EDIFICIO DE DEPARTAMENTOS,40.99,8,1,ESTANDAR,63000,-31.42575030,-64.19093040
rec9cHEMWbId4EWnI,"Fructuoso Rivera 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,150,EDIFICIO DE DEPARTAMENTOS,45.21,1,1,ESTANDAR,63000,-31.42575030,-64.19093040
recV65EEEyz1qGTrj,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,45.32,2,1,PREMIUM,63000,-31.42718800,-64.21333570
recfTfnppA4Vrfw5K,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,46.22,2,1,PREMIUM,63000,-31.42718800,-64.21333570
rec6697Vb0Ot26UKX,"Independencia 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Independencia,408,EDIFICIO DE DEPARTAMENTOS,55.00,9,2,ESTANDAR,63000,-31.42204800,-64.18667840
reczAIyuJwXCJK8ZJ,"9 de Julio 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/7/2023,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,9 de Julio,800,EDIFICIO DE DEPARTAMENTOS,78.98,2,3,ESTANDAR,63000,-31.41179170,-64.19424340
reczvCBhbcb9hMNGh,"Dr. Francisco Muñiz 800 Rio Cuarto, Provincia de Córdoba, Argentina",8/1/2023,Banda Norte,Rio Cuarto,,,Dr. Francisco Muñiz,800,EDIFICIO DE DEPARTAMENTOS,48.66,17,1,ESTANDAR,63400,-33.11175300,-64.32800900
recrE2oL1J6cGKweN,"Fructuoso Rivera  400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Guemes,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera ,400,EDIFICIO DE DEPARTAMENTOS,43.99,12,1,PREMIUM,63500,-31.42481430,-64.19398620
recQL5KFvDkjMXOty,"Obispo Trejo  1300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo ,1300,EDIFICIO DE DEPARTAMENTOS,40.65,2,1,ESTANDAR,64000,-31.43074620,-64.19183820
recEdYZMqh805g1ah,"OBISPO TREJO 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",5/8/2024,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,OBISPO TREJO,1119,EDIFICIO DE DEPARTAMENTOS,42.92,2,1,ESTANDAR,64000,-31.42943440,-64.19126970
recO7VgONi1rk5SJc,"Ovidio Lagos 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Ovidio Lagos,354,EDIFICIO DE DEPARTAMENTOS,43.99,2,1,ESTANDAR,64000,-31.41320200,-64.17271930
recGeSKLwa3CEm3hi,"Cerro Blanco 700 Villa Carlos Paz, Provincia de Córdoba, Argentina",1/4/2019,Miguel Muñoz,Villa Carlos Paz,,,Cerro Blanco,651,EDIFICIO DE DEPARTAMENTOS,44.00,1,1,ESTANDAR,64000,-31.42549830,-64.50344180
recTXbmdvipmds5Us,"Vieytes 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,Vieytes,1313,COMPLEJO CERRADO,48.00,2,1,PREMIUM,64000,-31.42617000,-64.21831380
recN0oGNdZb0hEzZU,"Ituzaingo 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",4/12/2024,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Ituzaingo,689,EDIFICIO DE DEPARTAMENTOS,50.00,7,1,ESTANDAR,64000,-31.42521440,-64.18501750
reclVaymTeO2H1o7U,"La Plata 100 La Falda, Provincia de Córdoba, Argentina",1/4/2019,Centro,La Falda,,,La Plata,58,EDIFICIO DE DEPARTAMENTOS,54.00,PLANTA BAJA,1,PREMIUM,64000,-31.09179470,-64.48154090
recmWMP9Dppwbnz6L,"Av Colon  5000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Teodoro Felds,Ciudad de Cordoba,Colón,Oeste,Av Colon ,4933,COMPLEJO CERRADO,55.65,PLANTA BAJA,1,ESTANDAR,64000,-31.39567790,-64.24593590
recOdjdFeitcIxoKJ,"Fructuoso Rivera 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,150,EDIFICIO DE DEPARTAMENTOS,44.64,5,1,ESTANDAR,64400,-31.42575030,-64.19093040
